,answer,label
112,의사 약물 처방 경우 기록 보험 처리 기록,2
113,국가 의료 보험,1
114,의원 가보세요,1
115,정신 의사 본인 생각,5
116,숙면 신경 안정 라벤더 모마 일차 마트,5
117,피곤 기력 우울증 대표 증상 강박 증과 불안 증상 무기력감 경우 증상 시기 국한 우울 별개 면담 평가 시기 피곤 기력 신체 질환 약물 부작용 이유 평가 필요 때문,4
118,정신과 진료 기록 처방 기록 주민 번호,2
119,말씀 가지 약물 분비샘 작용 코안 점막 건조 부작용 벤즈 경우 부작용 용량 담당 선생 부작용 문의 용량 조절 가능 용량 조절 용량 조절 실내 건조 유지 입안 도움 사탕 성분 첨가 음료수 커피 입안 건조,4
120,혼자 사찰 기거,5
121,불면증 정신 분열증 사회 편견 질환 걱정,3
122,알기 정도 경험 요새 스트레스 신체 신경 심리 부분 신체 부분 원인 제거 유산소 운동 산책 내요,5
123,인데 복용 질문 혈압 심박동 관련 증상 조절 약물 소량 사용 불안 심혈 관계 증상 완화 발표 면접 사회 상황 불안 고조 복용 효과 일반 부작용 혈압 두통 월경 주기 관련 부작용,5
124,정신 병원 단순 진료 기록 입원 진단 기록 열람 질문 불이익 직장 요구 열람 범죄 기록 성범죄 관련 기록 본인 제출 불법 경우 제출안 회사 이익 회사 정신 병원 진료 기록 요구 걱정 필요,2
125,가능 수위 가능,2
126,문자 감사 문자 문의 부분 답변 혼자 혼자 자신 시간 스트레스 지속 부담 자신 아픔 현재 문자 자신 부담 문자 마음 우울증 마음 안정 이야기 과거 슬픔 기억 자신 기억 생각 상처 자신 마음 생각 불안 생각 자신 심리 상태 불안 자신 억압 당신 존재 동안 슬픔 하나 하나 마음 그것 부담 누구 사람 본인 감당 의무 당장 아무 사람 조언 사람 생각 자신 걱정 불안 자신 자신 상처 당신 상처 사람 자체 사람 마음 당신 잘못 과정 시간 경험 결과 자신 상처 상담 문자 아래 버튼 고민 이야기 고민 심리 상담 문자 마음 시간 이제 행복 시간,2
127,빌리 파이 증량 체중 일반 빌리 파이 체중 증가 부작용 경우 경우 부작용 가능 복용 체중 증가 대부분 섭취 열량 소모 열량 차이 일반 체중 증가 과정 체중 부분 체크,6
128,군대 생활 사람 대학 사회,3
129,정신 치료 교사 약물 치료 정상인,2
130,우울증 약국 구입 정신과 상담 처방,5
131,항우울제 향정 신성 약물 병원 처방 가능 진단 과민성 대장 증상 심리 원인 징후 관련 증상 개개인 내원 진단 의사 상의 심리 원인 대부분 생각 상담 센타 방문,4
132,국민 건강 보험 의료 보험 말씀 정신 진료 이상 보험 혜택 개인 사보험 보험 생명 경우 정신과 약물 처방 기록 진단 특정 상품 가입 제한 하나 논란 부분 부분 염려 건강 보험 혜택 포기 일반 진료 진행 가능 상담 진행 경우 코드 부분 진료 상의 문제 가격 병원 의원 대부분 건강 보험 혜택 생각 만큼 고액 필요 일부 보험 검사 경우 경우 비용 발생 방문 생각 의원 문의 항목 설명,2
133,대부분 약제 혈중 농도 시간 복용 상승 이후 감소 때문 하루 복용 일정 농도 유지 반제 서방 정의 차이 농도 유지 시간 관련 서방 정의 경우 일반 제제 약물 농도 균일 유지 시간 때문 일반 제제 복용 회수 장점 경우 효능 시점 단점,6
134,안녕 문자 그간 심신 상태 병원 상담 초반 추천 상황 약물 치료 나중 상황 부작용 상담 비용 문제 그때 근본 문제 문자 마음 휴가 며칠 내서 스트레스 최고 무엇 취미 하나 기분 친구 힐링 의사 선생 친구 문자 이해 스트레스 힐링 우울증 시간 내서 힐링 행복 게요,2
135,의원,4
136,알기 정도 경험 요새 스트레스 신체 신경 심리 부분 신체 부분 원인 제거 유산소 운동 산책 내요,5
137,인데 복용 질문 혈압 심박동 관련 증상 조절 약물 소량 사용 불안 심혈 관계 증상 완화 발표 면접 사회 상황 불안 고조 복용 효과 일반 부작용 혈압 두통 월경 주기 관련 부작용,5
138,정신 병원 단순 진료 기록 입원 진단 기록 열람 질문 불이익 직장 요구 열람 범죄 기록 성범죄 관련 기록 본인 제출 불법 경우 제출안 회사 이익 회사 정신 병원 진료 기록 요구 걱정 필요,2
139,가능 수위 가능,2
140,문자 감사 문자 문의 부분 답변 혼자 혼자 자신 시간 스트레스 지속 부담 자신 아픔 현재 문자 자신 부담 문자 마음 우울증 마음 안정 이야기 과거 슬픔 기억 자신 기억 생각 상처 자신 마음 생각 불안 생각 자신 심리 상태 불안 자신 억압 당신 존재 동안 슬픔 하나 하나 마음 그것 부담 누구 사람 본인 감당 의무 당장 아무 사람 조언 사람 생각 자신 걱정 불안 자신 자신 상처 당신 상처 사람 자체 사람 마음 당신 잘못 과정 시간 경험 결과 자신 상처 상담 문자 아래 버튼 고민 이야기 고민 심리 상담 문자 마음 시간 이제 행복 시간,2
141,빌리 파이 증량 체중 일반 빌리 파이 체중 증가 부작용 경우 경우 부작용 가능 복용 체중 증가 대부분 섭취 열량 소모 열량 차이 일반 체중 증가 과정 체중 부분 체크,6
142,군대 생활 사람 대학 사회,3
143,정신 치료 교사 약물 치료 정상인,2
144,우울증 약국 구입 정신과 상담 처방,5
145,인간 본능 생존 상대방 검증 안전 행위 방식 채택 원숭이 새끼 자신 덩치 원숭이 원숭이 이동 행동 웃음 전염 현상 개념,1
146,진단서 환자 의사 선생 결과 우울증 질병 스트레스 진료 진단서 걸로 상담 우울증 판단 정신 건강 학과 전문 선생 진료 의학 진단 문자 진단서 선생 부탁 질문 상태 진단서 작성,2
147,파스 불안 계열 베타 차단제 계열,5
148,의원,3
149,일반 지방 공무원 경찰 소방 공무원 군무원 가능,2
150,어디 병원 병원 당장 병원 보통 정신과 환자 자기 자신 인식 조현 정신 분열증 경우 환자 자기병 인식 치료 차이 고요 병원 의사 환자 권리 신고 병원,5
151,생각 꾸역 꾸역 모우 도박 생각,2
152,감기약 감기 유자차 음식,3
153,의원 가보세요,4
154,기면증 병명 확정 건강 보험 공단 급여 처방 가능 약물 기면증 진단 수면 다원 검사 확진 검사 기면증 경우 개인 병력 청취 확진 수면 다원 검사 뇌척수액 검사 확진 기간 보호자 외래 방문 증상 평가 지속 진단 작성 내용 평가 정신 건강 의학 방문 심층 정적 면담,4
155,방향,3
156,기억력 문제 건망증,4
157,대인 기피 사람 소통,3
158,질문 아이 동영상 아이 이상 생각 걱정 상담 경험 생각 스스로 생각 충격 기억 사람 기억 기억 경우 이상해 기억 기억 시간 부모 대처 중요 걱정 상황 경우 인터넷 부모 대처 방법 설명 유투 기억 경험 정리 부모 태도 중요 인터넷 참고 아이 관찰 아이 시선 마음,3
159,안녕 네이버 지식 불안 증후군 상담 진규 불안 증후군 원인 치료 방법 병원 불안 증후군 수면 사지 운동 증후군 표현 다리 불편 다리 움직임 충동 증세 호전 일종 신경 질환 불안 증후군 원인 유전 도파민 신경 전달 물질 부족 철분 부족 다리 불편 척추 질환 정형 외과 질환 불안 불안 일차 불안 진단 치료 필요시 수면 다원 검사 진단 가능 시일 치료 권장 감별 척추 질환 운동 무리 불안 증세 사지 운동 증후군 운동 호전 질환 야간 수면 주간 불안 증후군 야간 수면 주간 피로감 기력 불안 증후군 치료 개선 불안 증후군 치료 방법 약물 치료 철분 주사 치료 파스 형태 치료법 약물 치료 약물 의존 도파민 레벨 치료 약물 복용 걱정 불안 증후군 병원 수면 전문 병원 신경 재활 학과 불안 증후군 치료,5
160,도박 중독,1
161,현재 증상 정신 장애 신경증 노이로제 증상 신경증 해당 증상 증상 기일 정신 전문의 진료 치료 상담 적극 정신 치료 완치 기일 임상 심리 전문 가로 종합 심리 진단 검사 증상 종류 상태 파악 정신 치료 도움 검사 종류 임상 심리 전문가 이해 네이버 이규태 교수 노이로제 행동 수정 연구소 방문 임상 심리 전문가 불면증 모두 출력 참고 결과 이박사,3
162,렉사 프로 성분 일반 혈액 검사 결과 영향 고용량 사용 기능 이상 경우 일부 신체 기능 수치 영향 에이즈 검사 감염 여부 판정 검사 결과 관련 치료 강박 증상 강박 사고 동반 불안 증상 중요 우선 치료 필요 상황 검사 결과 신뢰 불안 강박 증상 증상 조절 담당 선생 상의 도움,5
163,정신 분열병 조현 경우 약물 복용 관리 예후 질환 엄마 걱정 도움 다음 까페 정신 분열병 조현 사람 까페 거기 회원 여명 조현 환우 가족 국내 의료진 조현 환우 회원 까페 조현 치료 사례 약물 정보 거기 상담 서울대 출신 전문의 답글 조현 최소 유지 용량 약물 정상 생활 가능 약물 하루 잘못된 용량 약물 부작용 치료 효과 증상 용량 잘못 처방 복용 대표 부작용 졸음 증상 증상 자신 최소 유지 용량 약물 치료 정상 생활 가능,4
164,현재 증상 정신 장애 신경증 노이로제 증상 신경증 증상 해당 증상 기일 정신 전문의 진료 치료 상담 정신 치료 완치 기일 임상 심리 전문 가로 종합 심리 진단 검사 증상 종류 상태 파악 정신 치료 도움 검사 종류 임상 심리 전문가 이해 네이버 이규태 교수 노이로제 행동 수정 연구소 방문 임상 심리 전문가 신경증 불면증 모두 출력 참고 결과 이박사,2
165,법률 성년 부모 동의 진료 가능 수술 차례 진료 동반 정신과 불편 관련 문제 평가 중요,3
166,중독 중독 의지 방법 기도 습관 행동 습관 시간 시간 거기 벌칙 스스로 커피 커피 휴대폰 기능 중독,1
167,용인시 처인구 금령 용인 타워 서상훈 신경 정신과 상담 주치 약값 포함 원정 상담 비용,1
168,현재 증상 정신 장애 신경증 노이로제 증상 신경증 해당 증상 증상 기일 정신 전문의 진료 치료 상담 적극 정신 치료 완치 기일 임상 심리 전문 가로 종합 심리 진단 검사 증상 종류 상태 파악 정신 치료 도움 검사 종류 임상 심리 전문가 이해 네이버 이규태 교수 노이로제 행동 수정 연구소 방문 임상 심리 전문가 신경증 모두 출력 참고 결과 이박사,1
169,병원 의무 기록 여부 병무청 개인 진료 정보 임의 조회 입영 신체 검사 기록 제출 진료 관계 정보 기록 개인 동의 외부 반출 임의 조회 가능 입영 신체 급수 관련 병무청 해당 법령 진료 기록,4
170,현재 증상 정신 장애 신경증 노이로제 증상 신경증 해당 증상 수면제 처방 정신 전문의 소관 증상 기일 정신 전문의 진료 치료 상담 적극 정신 치료 완치 기일 임상 심리 전문 가로 종합 심리 진단 검사 증상 종류 상태 파악 정신 치료 도움 검사 종류 임상 심리 전문가 이해 네이버 이규태 교수 노이로제 행동 수정 연구소 방문 임상 심리 전문가 모두 출력 참고 결과 이박사,1
171,정도 트랜스젠더 우리 정도 남성 여성 자신 인간 생각 자신 성숙,6
172,항우울제 병원 처방,4
173,컨디션 문제,2
174,경우 기일 임상 시리 전문 가로 종합 심리 진단 검사 증상 종류 상태 자새 파악 결과 결과 정신 전문의 진단서 발급 요청 진료 결과 심리 검사 결과 토대 진단서 진단서 병무청 제출 현역 입대 신체 검사 군의관 증상 경중 현역 입대 전면 취소 공익 요원 배정 참고 결과,3
175,수술 경우 수술실 사용 경우 의미 경우 정신 건강 학과 수술 사용 경우 대표 강박 환자 경우 일부 연결 부위 수술 시행 심부 자극 전극 수술 타과 협진 시행 수술 경우 수술실 사용 대표 경우 전기 충격 요법 수술실 사용 경우 개인 용도 수술실 사용,1
176,안녕 복용 란자 부작용 사람 부작용 졸음 변비 부작용 사람 반응 체중 증가 부작용 문구 자체 식욕 체중 증가 걸로,6
177,벤라팍신 복용 편감 문의 벤라팍신 상대 반감기 약물 중단 위장 관계 증상 부작용 호소 경우 항우울제 최소 경우 감량 마지막 단시 최소 량인 조절 상태 가량 복용 감량 중단 보편 과정 수일 약물 감량 불편 개인 차이,5
178,출처 사진 단서 요구 여행 출장 만큼 특별 제지,4
179,보통 금연 보조제 의지 추천 나중 보조제 의존 경우 때문 지금 담배 본인 미션 이번 본인 지로 보조제 미션 견과 건포도 유혹 양치 담배 악영향 간과 본인 이유 이포 용지 자신 흡연자 화이팅,5
