,answer,category,question,title
21,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

진료비는 검사비, 약제비 뿐 아니라 정신요법, 처치 등이 추가될 수 있으며, 이런 것들이 건강보험 적용여부를 적용받고 있는지 확인하려면 직접 문의를 하셔야 합니다. 진료비 내역은 진료하고 계시는 해당 병의원에 문의를 하시면 진료비세부내역을 확인할 수 있습니다.

각 병원마다 시행하는 비급여 검사나 방침에 차이가 있어 가격차이는 발생할 수 밖에 없습니다. 평균가격이라는 것은 확인하기 어렵습니다.",정신건강의학과,"adhd 진단으로 콘서타 약을 받고있는데
처음 상담을 할때 설문지 몇개 하고 40만원정도 받고
1주에 한번씩 오면서 별 말없이 약용량을 올려가는데 가격이 7만원~8만원 받습니다.
약값을 보니 한알에 2000원정도 인가 하더라고요
그면 7일분정도 받으면 15000원 미만일테니 진료비가 6만원정도라는데
몇몇글을보니 이정도 진료비 받는데도 있고, 2만원정도에 받는곳도 있던데
보험처리 같은걸해야 싸지는건가요? 아니면 이곳만 비싼건가요?
평균가격좀 알려주세요
+혹시 이게 비싼곳이라면 이 기록을 가지고 다른 정신과쪽을가서 그대로 약을 받을수 있을까요?","adhd 1주 진료비용,콘서타약값"
22,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

일반적으로 배제상병병은 배제된 상병을 뜻하는 것으로 치료 조기에 A라는 진단이 의심되었으나 검사와 치료를 하다보니 A가 아닌 다른 질환으로 판명이 된 경우에 A를 배제상병으로 기재합니다.

배제가 된 진단명을 굳이 기재하는 이유는 A라는 진단으로 생각하고 건강보험에서 인정하는 검사, 투약, 처치를 한 경우에 이를 적용받기 위한 것입니다. 이는 치료가 완료될때까지도 변할 수 있는 부분이 때문에 중복하여 기재하고 있습니다.

따라서 (배제상병)공황장애 의 경우 공황장애로 의심되어 투약과 검사 등을 시행했으나 현재는 공황장애는 아니라고 생각될 때 사용합니다. 하지만 병원에서 사용하는 전자차트 프로그램 일부에서는 의증(의심이 되는 질환)과 배제진단을 혼용해서 사용하는 경우도 있으니 주치의선생님께 직접 물어보시는 것이 좋겠습니다.",정신건강의학과,"소견서에
급성스트레스반응
(배제상병)공황장애
(배제상병) 상세불명의 습관 및 충동장애
3개다 F코드 되어있습니다.
배제상병이란 말은 공황장애는 아니다 라는 뜻인건가요??
정확한 해석좀 부탁드립니다.",배제상병이 무슨 뜻인가요??
23,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

선택적 세로토닌 재흡수 억제제(SSRI)는 세로토닌 재흡수 억제제(SRI)의 하위 개념 혹은 SRI의 특성을 공통으로 가지고 있는 개념으로 생각하시면 됩니다.

SRI 기능이 있는 약제는 SSRI이외에도 많이 있는데 그런 카테고리의 약물에 비해 세로토닌의 재흡수를 더 강력하고, 선택적으로 억제하기 때문에 SSRI라 구분지어 명명하고 있습니다.",정신건강의학과,"선택적 세로토닌 재흡수 억제제(SSRI)에서 ""선택적""이라는 용어를 왜 쓴 건가요?

세로토닌 재흡수를 억제하는 약이면 그냥 세로토닌 재흡수 억제제(SRI)라고 해도 되지 않나요?","선택적 세로토닌 재흡수 억제제(SSRI)에서 ""선택적""이라는 용어를 왜 쓴 건가요?..."
24,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

우울증과 불면, 불안 증상 등으로 치료를 받고 계신 것 같습니다.
렉사프로는 대표적 항우울제로 하루 20mg 까지 사용 가능한 약물입니다. 다른 약제들도 통상적으로 사용하는 용량입니다.

멍하고 처지고 무기력한 것이 약물에 의한 것인지, 우울의 증상인지에 대한 판정이 우선 이루어져야 합니다. 최근 약을 증량하면서 이와 같은 증상이 심해졌다면 약물로 인할 가능성이 있어 졸릴 수 있는 약을 줄여야 합니다. 반면 치료 시작전과 비교에 큰 차이가 없는 정도라면 증상으로 볼 필요도 있어, 항우울제를 변경하거나 용량, 복용 시간 등을 조절할 필요가 있습니다.

현재 약물을 갑자기 줄이거나 바꾸면 부작용이 발생할 수 있으니 약물의 용량, 용법 변경 등은 반드시 주치의 선생님과 충분히 상의하시고 결정한 뒤 조심스럽게 하셔야 합니다.",정신건강의학과,"제가 먹고있는건데요
요새 생각이 안날정도로 멍한데

약을 너무 많이먹고있는건가요

일상이 너무 무기력하고 힘듭니다",정신과 복용중인 약 질문드려요
25,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

우선 알프람과 사일레노를 어떤 목적으로 드시는지 확인이 필요합니다. 사일레노는 불면의 조절에 사용하는 용도로 쓰는 약제인 것으로 미루어 불면증이 조절을 위해 사용하시는 것으로 보입니다.

두 약 모두 장기간 사용해도 안전하지만 알프람의 경우 오랜 기간 사용시 내성이 생기는 등 의존 가능성이 있어 FDA에서 장기간 사용은 권고하지 않고 있습니다. 입마름과 같은 부작용은 사일레노의 대표적인 부작용일 수 있어 필요시 용량을 줄이거나 할 필요가 있겠습니다.
처방 선생님과 상의하시여 용량을 조절하시거나 불면과 관련된 평가도 심층적으로 시행하신 후 약물 사용에 대해 조절하는 것이 좋겠습니다.",정신건강의학과,알프람정 0.25mg 사일레노정 6mg 이두개 약을 3달째 먹고 있는대 괜찮은 건가요? 2년을 먹어야 된다고 하는데 조금씩 눈밑이 떨리고 입이 마릅니다 제발 답변부탁 드립니다,약 부작용 궁금합니다
26,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

알프람 성분인 알프라졸람은 벤조디아제핀 계열의 약물입니다. 신경안정제로 불리기도 하며 그보다는 항불안제로 부르는 것이 적당한 표현인 것 같습니다;

불안 증상이 생기면 교감신경이 지나치게 활성화되거나 부교감신경과의 균형이 맞지 않게 되는데 그 때 나타는 신체 증상이 작성하신 것과 같은 두근거림이나 그외 어지러움, 식은땀, 손떨림, 위장관증상 등이 있습니다. 알프라졸람이 각 기관에 작용한다기보다는 불안 자체를 떨어뜨려 과활성화된 교감신경을 안정화시키는 효과로 인해 두근거림이 줄어든다고 보는 것이 맞겠습니다.",정신건강의학과,"알프람 처방을 좀 받아 먹었는데.. 가슴 두근거림 증상이 낫네요.
처음엔 심장 같은 신체가 잘못된 줄 알고
안정제라고 처방해주는게 거부감이 들었거든요.
근데 알프람이 보니 불안장애, 우울증, 공황장애 등에도 듣는다고
나오는데...
어떻게 가슴두근거림 같은 신체적 증상에 약효가 날까요?
어떻게 작용하는 건지 궁금해요.
그리고 알프람의 성분명인 알프라졸람과 일반 안정제의 성분인 벤조디아제핀은 다른 성분인가요?",신경안정제는 정신이 아니라 신경에 작용하는 건가요?
27,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

벤라팍신은 세로토닌과 노르에피네프린 두가지의 재흡수를 억제하는 SNRI 계열의 약물로 과민대장증후군에도 사용하기도 합니다. 벤라팍신은 낮은 용량에서는 세로토닌에 작용하는 효과가 더 두드러지기 때문에 처방 받으신 것과 같이 낮은 용량을 사용하는 것이 바람직합니다.

아무래도 세로토닌 수용체에 작용을 하면 위장관계 부작용이 생길 수 있습니다. 이 때문에 식사와 함께 복용하는 것을 권하고 있으며, 약물의 흡수도 떨어지기 때문에 공복에 드시는 것은 권하지 않습니다. 수면시간에 너무 가깝지 않게라도 식사후에 드시는 것이 좋겠습니다.

설사나 오심과 같은 위장관계 부작용은 생길 수 있으나 대부분 초기에 사라지는 부작용일 가능성이 높습니다.",정신건강의학과,"스트레스와 불안감으로 인해 과민성대장증후군을 앓고있는데요
벤라팍신 37.5mg와 알프라졸람 0.25mg를 처방받았습니다
알프라졸람은 되도록 복용하지않고 아주 긴급할때만 복용을 할건데요
매일아침 변을 보는데도 외출만하면 늘 잔변감때문에 고생을합니다
그래서 벤라팍신은 매일 1알씩 식사와 복용하라고 하던데 아침 공복에 복용해도 되나요? 설사같은 부작용은 없나요?",과민성대장증후군 약질문
28,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

항우울제는 전문의약품으로 의사의 처방이 있을 때 처방가능합니다. 따라서 전문의의 평가와 진단 후 항우울제의 사용이 필요하다고 판단될 시에만 처방을 하게 됩니다.

다른 진료과목과 마찬가지로 처방을 위해서는 증상의 평가가 필요한데, 정신건강의학과에서는 전문의의 정신과적 면담이 필수적인 평가과정이므로 새로이 처방을 받는 경우에는 어느 정도의 상담은 필요할 것으로 생각합니다.",정신건강의학과,정신과에서 상담없이 항우울제방 처방 받을수있는지 궁금해서 질문 올립니다.,정신과에서 상담없이 항우울제방 처방 받을수있나요?
29,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

항우울제를 복용하신다면 일반적으로 약물의 효과는 적정용량 복용후 3-4주 뒤부터 나타나게 됩니다.
그래서 보통 효과가 빠른 항불안제(신경안정제)등과 약을 초반에 같이 사용하면서 항우울제의 효과를 기다리는 것이 일반적입니다.

작성하신 글로 보면 아직 약물의 효과가 나타나기에는 조금 이른시기인 것 같습니다. 특히 기분의 변화는 항우울제로 꾸준히 치료해야 달라지는 느낌을 받을 수 있으니 용량이 적절하다면 충분한 기간 기다리는 것이 좋겠습니다.",정신건강의학과,"처음 복용할때는 우울한 생각이 들지 않았는데

2주치 복용하니까 약을 먹어도 우울한 기분이 가라앉지 않네요

진료해주신 선생님께 약의 세기를 높게 해달라고 말씀드려야 될까요?",우울증 약 복용중인데도 너무 우울해집니다.
30,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

범불안장애와 공포증 모두 불안장애라는 상위 개념에 속해 있습니다.
공포증의 증상이 범불안장애에서 나타날 수 있으며, 반대로 범불안장애의 증상도 공포증에서 나타날 수 있습니다. 둘의 치료방법은 일부 다를 수 있겠지만 기본적으로 사용하는 약물의 계열은 비슷합니다.",정신건강의학과,범불안장애도 공포증의 일부인가요?,범불안장애도 공포증의 일부인가요?
31,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

작성하신 내용은 월경전불쾌감증후군에 해당하는 내용으로 보입니다.

월경 시작 1주 전부터 심해지는 여러 증상이 월경시작과 함께 사라지는 것을 특징으로 하고 있습니다. 물론 월경전 이러한 증상이 있다고 하여 무조건 치료를 시작하거나 권해드리지는 않습니다. 하지만 이런 증상으로 일상생활 기능수행, 예를 들어 수면, 식사, 직업, 대인관계 등에 좋지 않은 영향을 끼친다면 치료를 고려하는 것도 좋겠습니다.

약한 항우울제를 사용하는 것이 도움이 됩니다. 항우울제 사용법은 아직 논란이 있기는 하지만 소량으로 지속적으로 유지하는 것을 권해드립니다.",정신건강의학과,"생리하기 7~10일전쯤부터 극심한 우울증 증세가 생깁니다
그래서 남친이 있으면 항상 그시기때 싸우고
한없이 우울해져서 짜증이나게되고
다른 사람한테 피해주고 싶지 않은데
이유없이 눈물나고, 안좋은기억 다시 떠오르고
주변사람들한테도 계속 우울하다고 하면
이해를 못해주니까 너무 힘들어요..ㅜㅜ
생리전 우울증 어떻게 고치죠..",생리전 우울증
